STATE,COUNTY,LATITUDE,LONGITUDE,FIRE_SIZE,CAUSE_CODE,CAUSE_DESCR,DISCOVERY_DATE,DISCOVERY_TIME,CONT_DATE,CONT_TIME
WA,Chelan,47.6125,-120.48916667,0.1,4.0,Campfire,2456948.5,10,2456951.5,15
GA,Laurens             ,32.5954,-83.0068,3.6,5.0,Debris Burning,2449202.5,16,2449202.5,17
GA,Charlton            ,30.9324,-81.959,4.0,1.0,Lightning,2449178.5,17,2449178.5,19
CO,Adams,39.8666,-104.7754,0.1,9.0,Miscellaneous,2456472.5,20,2456472.5,20
KY,Perry,37.35221,-83.4266,23.0,5.0,Debris Burning,2455501.5,23,2455501.5,23
NY,RICHMOND,40.5979,-74.1236,0.1,9.0,Miscellaneous,2456757.5,23,2456826.5,23
FL,Lafayette,30.107,-83.3437,0.1,1.0,Lightning,2455718.5,17,2455718.5,18
ID,Elmore,43.52683,-115.86496000000001,0.3,1.0,Lightning,2456476.5,1,2456476.5,13
AR,FAULKNER,35.12389,-92.47835,4.0,9.0,Miscellaneous,2456990.5,13,2456990.5,15
WV,Summers,37.47069433,-80.85479159,0.1,7.0,Arson,2451839.5,20,2451839.5,20
WV,Marion,39.606591200000004,-80.39848221,7.0,4.0,Campfire,2456767.5,16,2456767.5,20
CA,MADERA,36.78686,-120.310128,0.01,9.0,Miscellaneous,2457271.5,12,2457271.5,13
GA,Madison,34.0524,-83.0193,0.2,5.0,Debris Burning,2452246.5,16,2452246.5,16
MO,Newton,36.84768,-94.46871,1.0,5.0,Debris Burning,2456677.5,13,2456677.5,13
AZ,5,36.64416667,-112.13694444,0.5,1.0,Lightning,2453178.5,7,2453179.5,17
NY,SARATOGA,43.07144581,-73.79246791,1.0,9.0,Miscellaneous,2454325.5,15,2454325.5,15
GA,Polk                ,33.9674,-85.2915,0.8,5.0,Debris Burning,2449023.5,15,2449023.5,16
MS,CHOCTAW,33.46740061,-89.34108932,13.0,5.0,Debris Burning,2457113.5,21,2457113.5,23
AZ,23,31.48388889,-110.53416667,0.2,4.0,Campfire,2453704.5,11,2453704.5,16
WV,Wayne,38.12933696,-82.60910413,0.5,7.0,Arson,2449426.5,16,2449426.5,16
MS,Yalobusha,34.18649562,-89.61739421,20.0,7.0,Arson,2450185.5,17,2450185.5,19
WA,Okanogan,48.58416667,-120.20527778,0.01,4.0,Campfire,2456803.5,14,2456803.5,16
AZ,Navajo,34.1259,-109.9355,0.1,13.0,Missing/Undefined,2456755.5,16,2456755.5,17
NC,Richmond,35.07263333,-79.79065,7.0,5.0,Debris Burning,2455280.5,15,2455280.5,16
AZ,1,33.84,-109.15666667,0.1,1.0,Lightning,2452102.5,7,2452102.5,10
UT,Tooele,40.8947,-112.7714,97.0,1.0,Lightning,2451376.5,16,2451376.5,23
MS,HINDS,32.3000122,-90.40113520000001,10.0,3.0,Smoking,2457067.5,18,2457067.5,19
OK,Adair,35.86370075,-94.62129991,0.5,13.0,Missing/Undefined,2448674.5,14,2448674.5,15
CA,AMADOR,38.417083,-120.60123300000001,1.4,5.0,Debris Burning,2456602.5,15,2456602.5,16
MS,Pearl River,30.82443769,-89.58474591,5.0,7.0,Arson,2450977.5,13,2450977.5,14
OH,MEIGS,39.039807,-82.216521,1.0,5.0,Debris Burning,2457067.5,12,2457067.5,12
CO,Jefferson,39.6363,-105.1368,0.1,9.0,Miscellaneous,2456484.5,13,2456484.5,14
NY,SARATOGA,43.07589976,-74.05449714,1.15,7.0,Arson,2453476.5,0,2453476.5,0
OR,15,42.72361111,-123.93833333,14772.0,1.0,Lightning,2453572.5,15,2453636.5,18
CA,105,40.42472222,-123.22333333,0.01,2.0,Equipment Use,2456458.5,14,2456458.5,15
ID,Owyhee,42.56745,-116.67906,0.3,1.0,Lightning,2455434.5,15,2455476.5,15
KY,Perry,37.199,-83.066,5.0,9.0,Miscellaneous,2452381.5,11,2452381.5,11
LA,119,32.7025,-93.31444444,16.0,9.0,Miscellaneous,2454543.5,12,2454543.5,12
CA,SAN BERNARDINO,34.410767,-117.62995,0.02,5.0,Debris Burning,2456342.5,10,2456342.5,10
OK,Cherokee,35.96400044,-95.16200247,4.0,13.0,Missing/Undefined,2450124.5,13,2450124.5,14
GA,McDuffie            ,33.4523,-82.4607,0.82,5.0,Debris Burning,2449053.5,11,2449053.5,13
WI,Rock,42.65223143,-89.18693354,0.11,3.0,Smoking,2449772.5,18,2449772.5,19
GA,Chattooga           ,34.5673,-85.3407,0.83,7.0,Arson,2449273.5,18,2449273.5,19
WA,59,46.00333333,-121.73666667,0.1,3.0,Smoking,2451061.5,12,2451061.5,17
TN,WEAKLEY,36.310317,-88.646683,0.1,9.0,Miscellaneous,2456058.5,14,2456058.5,15
GA,Colquitt            ,31.25911422,-83.86572678,2.3,5.0,Debris Burning,2455729.5,3,2455729.5,3
GA,Bryan,32.11993333,-81.50958056,0.5,4.0,Campfire,2457085.5,12,2457085.5,12
AL,Mobile,30.888188,-88.30161,21.2,7.0,Arson,2452675.5,13,2452675.5,14
TN,MCNAIRY,35.135433,-88.424467,6.0,2.0,Equipment Use,2456839.5,16,2456839.5,16
GA,Cook,31.2414,-83.4756,5.0,5.0,Debris Burning,2452357.5,12,2452357.5,12
ID,35,46.46333333,-115.67666667,0.5,1.0,Lightning,2453932.5,15,2453933.5,12
MN,Clearwater,47.64342866,-95.3759849,2.5,5.0,Debris Burning,2456002.5,15,2456002.5,16
AL,Tallapoosa,33.084272,-85.70549399999999,13.0,5.0,Debris Burning,2453799.5,12,2453799.5,15
GA,Baker               ,31.276,-84.5557,0.27,9.0,Miscellaneous,2449396.5,15,2449396.5,16
NE,165,42.92611111,-103.585,368.0,1.0,Lightning,2453914.5,17,2453914.5,19
OK,Cherokee,36.22944444,-95.18805556,2.0,7.0,Arson,2456161.5,16,2456161.5,17
WV,Calhoun,38.67749627,-81.11257309999999,17.0,7.0,Arson,2449662.5,23,2449663.5,23
AZ,Pinal,32.94598897,-111.59431616,3.0,2.0,Equipment Use,2448891.5,15,2448891.5,19
CA,San Diego,33.10916667,-116.82222222,0.1,4.0,Campfire,2457012.5,15,2457012.5,15
CA,Tuolumne,37.999031,-120.386569,0.1,2.0,Equipment Use,2451699.5,12,2451699.5,12
KY,Breathitt,37.62473,-83.20064,3.0,4.0,Campfire,2454564.5,18,2454564.5,18
NY,ONEIDA,43.17485654,-75.18114998,1.44,9.0,Miscellaneous,2453499.5,17,2453499.5,17
KY,Harlan,36.9659,-83.0036,1.0,5.0,Debris Burning,2457124.5,12,2457124.5,16
CA,93,41.06527778,-122.37583333,0.1,7.0,Arson,2454651.5,18,2454651.5,18
MS,Jasper,31.88174922,-88.96066253,7.0,7.0,Arson,2450135.5,17,2450135.5,18
NY,NASSAU,40.73067922,-73.45947865,1.65,8.0,Children,2454705.5,16,2454705.5,16
OR,Sherman,45.6694,-120.8283,16.0,5.0,Debris Burning,2456819.5,9,2456819.5,14
CA,Shasta,40.481311,-122.41686899999999,1.0,9.0,Miscellaneous,2451113.5,13,2451113.5,14
GA,Lumpkin             ,34.4641,-84.116,0.2,7.0,Arson,2449239.5,16,2449239.5,17
WA,13,46.11722222,-117.77694444,0.1,1.0,Lightning,2453223.5,8,2453223.5,13
WA,Kittitas C,47.198809999999995,-120.72771000000002,0.5,9.0,Miscellaneous,2454604.5,15,2454667.5,13
ID,13,43.73166667,-114.29666667,0.1,4.0,Campfire,2451072.5,17,2451072.5,18
OK,Mayes,36.18180101,-95.05539701,0.3,13.0,Missing/Undefined,2450113.5,10,2450113.5,10
AZ,5,36.85194444,-112.2,0.1,1.0,Lightning,2454300.5,12,2454301.5,18
NC,Montgomery,35.23211666,-80.06453333,0.1,9.0,Miscellaneous,2455211.5,8,2455211.5,8
SC,19,33.13472222,-79.45,0.2,7.0,Arson,2451277.5,13,2451277.5,15
MT,53,48.43333333,-115.84666667,0.5,9.0,Miscellaneous,2453555.5,17,2453555.5,18
ID,049,46.05361111,-115.31027778,0.2,4.0,Campfire,2456438.5,12,2456438.5,16
GA,Whitfield,34.8415,-85.03200000000001,0.53,9.0,Miscellaneous,2451544.5,16,2451544.5,16
MT,Ravalli,45.82444444,-114.44944444,0.5,1.0,Lightning,2456880.5,13,2456954.5,12
GA,Liberty,31.7893,-81.4923,0.01,5.0,Debris Burning,2451617.5,17,2451617.5,17
NY,Westchester,41.0082,-73.6966,0.2,1.0,Lightning,2457145.5,13,2457145.5,13
NV,5,38.69694444,-119.365,146.0,1.0,Lightning,2455036.5,17,2455039.5,20
NY,WARREN,43.65281213,-73.76227608,0.1,9.0,Miscellaneous,2452967.5,15,2452967.5,15
KY,Pike,37.26487,-82.708,65.0,5.0,Debris Burning,2455493.5,14,2455493.5,14
MT,63,47.28666667,-113.56388889,0.1,9.0,Miscellaneous,2453918.5,21,2453918.5,22
MS,Jefferson Davis,31.53537511,-89.84721745,2.0,5.0,Debris Burning,2449890.5,15,2449890.5,16
CO,Moffat,40.8186,-109.0362,0.1,1.0,Lightning,2452874.5,18,2452875.5,13
MS,Monroe,33.77554251,-88.36324422,2.0,7.0,Arson,2451111.5,13,2451111.5,13
GA,Wilkes,33.7437,-82.5642,0.68,5.0,Debris Burning,2452164.5,11,2452164.5,11
KY,Knott,37.20106,-82.9765,1.0,9.0,Miscellaneous,2455508.5,10,2455508.5,10
GA,Upson,32.87215005,-84.3585795,0.95,8.0,Children,2456020.5,19,2456020.5,22
SC,15,33.00027778,-79.80027778,0.5,7.0,Arson,2451863.5,17,2451863.5,18
NC,Randolph,35.51868333,-79.80366666,0.7,9.0,Miscellaneous,2456750.5,18,2456750.5,18
GA,Meriwether,33.093,-84.5862,0.32,9.0,Miscellaneous,2452353.5,13,2452353.5,13
MS,TIPPAH,34.81411449,-88.94913729,8.0,5.0,Debris Burning,2456688.5,18,2456688.5,21
NY,SUFFOLK,40.76749585,-73.28133639,0.1,7.0,Arson,2452534.5,16,2452534.5,16
CA,Riverside,33.721419,-116.399681,0.1,9.0,Miscellaneous,2453231.5,2,2453231.5,2
NY,BRONX,40.8789,-73.8779,1.55,9.0,Miscellaneous,2457365.5,22,2457365.5,22
OK,Sequoyah,35.39939875,-94.78839861,7.0,13.0,Missing/Undefined,2449427.5,14,2449427.5,16
NY,KINGS,40.69741343,-73.9899038,0.1,9.0,Miscellaneous,2454815.5,14,2454815.5,14
CA,MERCED,37.396867,-120.77775,0.1,5.0,Debris Burning,2456590.5,19,2456590.5,19
WV,Nicholas,38.48487245,-80.73149478,0.5,7.0,Arson,2451146.5,20,2451146.5,20
NC,Swain,35.42705,-83.42335,0.1,9.0,Miscellaneous,2456091.5,13,2456091.5,13
SC,Horry County,33.839473999999996,-79.21865799999999,0.3,5.0,Debris Burning,2456981.5,15,2456981.5,16
NC,Lee,35.44278333,-79.1513,3.0,7.0,Arson,2455996.5,13,2455996.5,14
OR,Hood River,45.51,-121.50888889,0.5,7.0,Arson,2456788.5,20,2456792.5,15
NY,ONONDAGA,43.12078772,-76.37466379,1.83,9.0,Miscellaneous,2453823.5,14,2453823.5,14
GA,Talbot              ,32.5445,-84.5832,2.4,2.0,Equipment Use,2449707.5,15,2449707.5,15
GA,Dougherty,31.533,-84.3165,0.62,5.0,Debris Burning,2452184.5,14,2452184.5,14
NC,Northampton,36.461999999999996,-77.24066667,0.5,13.0,Missing/Undefined,2455576.5,14,2455576.5,15
TN,123,35.2775,-84.21555556,2.0,7.0,Arson,2454247.5,13,2454247.5,18
GA,Butts,33.2299,-84.0147,0.21,1.0,Lightning,2451778.5,21,2451778.5,21
OK,Pittsburg,35.0745,-95.58891665,220.0,5.0,Debris Burning,2455656.5,21,2455656.5,21
NV,Elko,41.1216,-114.1092,60.0,5.0,Debris Burning,2451369.5,8,2451369.5,16
AZ,Pima,31.91557681,-110.69274618,0.25,1.0,Lightning,2448813.5,14,2448813.5,15
AZ,013,33.6825,-111.45944444,0.75,9.0,Miscellaneous,2456422.5,14,2456422.5,15
ID,17,48.37861111,-116.22944444,0.1,1.0,Lightning,2453977.5,20,2453978.5,16
UT,Kane,37.3755,-112.2521,0.1,1.0,Lightning,2452865.5,18,2452865.5,20
NY,Suffolk,40.8602,-73.0734,0.1,9.0,Miscellaneous,2457237.5,23,2457237.5,23
GA,Twiggs              ,32.5955,-83.3253,0.05,5.0,Debris Burning,2449883.5,15,2449883.5,15
MS,LINCOLN,31.66780313,-90.52150635,10.0,4.0,Campfire,2456707.5,15,2456707.5,17
CA,San Diego,33.013946999999995,-116.794547,0.1,9.0,Miscellaneous,2454395.5,5,2454395.5,5
FL,Marion,29.16583333,-81.84166667,4.5,2.0,Equipment Use,2456737.5,16,2456737.5,19
WA,Okanogan C,48.5542,-119.8402,0.1,1.0,Lightning,2454696.5,14,2454718.5,12
NY,JEFFERSON,43.98422381,-75.91869462,0.94,7.0,Arson,2454591.5,22,2454591.5,22
NY,BRONX,40.85231848,-73.8630485,0.1,9.0,Miscellaneous,2452965.5,17,2452965.5,17
UT,Carbon,39.6164,-110.2996,1981.0,1.0,Lightning,2451755.5,14,2451775.5,18
AZ,5,34.535,-111.43388889,160.0,1.0,Lightning,2451422.5,15,2451422.5,15
FL,Flagler,29.3588,-81.2945,9.5,1.0,Lightning,2455362.5,16,2455362.5,16
GA,Monroe,33.08951111,-83.877975,1.8,5.0,Debris Burning,2456234.5,19,2456234.5,22
TN,HOUSTON,36.237667,-87.83873,9.0,7.0,Arson,2454253.5,14,2454254.5,14
MS,Lauderdale,32.54211367,-88.63060183,4.0,5.0,Debris Burning,2449726.5,13,2449726.5,14
AZ,Yuma,33.5728,-114.5328,0.1,4.0,Campfire,2454990.5,11,2454990.5,12
AL,7,33.02333333,-87.3775,8.6,4.0,Campfire,2453834.5,16,2453834.5,20
CA,Riverside,34.0118,-117.46235,0.3,8.0,Children,2454227.5,7,2454227.5,7
NV,White Pine,38.2641,-114.0561,0.2,1.0,Lightning,2451758.5,15,2451758.5,15
CA,BUTTE,40.095482000000004,-121.515656,0.1,5.0,Debris Burning,2457325.5,10,2457325.5,10
CA,73,33.1825,-116.81916667,0.1,4.0,Campfire,2454170.5,10,2454170.5,10
NY,Kings,40.6937,-73.9852,0.1,9.0,Miscellaneous,2457239.5,20,2457239.5,20
MS,Madison,32.54023781,-90.06367207,15.0,5.0,Debris Burning,2450130.5,13,2450130.5,14
OK,45,33.83533,-94.74217,1.0,7.0,Arson,2457065.5,11,2457065.5,12
WY,43,44.09444444,-107.29027778,1.0,1.0,Lightning,2454377.5,10,2454377.5,11
NY,ERIE,42.98097275,-78.61464236,1.0,8.0,Children,2454953.5,16,2454953.5,16
WV,Boone,38.000862100000006,-81.63182304,54.0,10.0,Fireworks,2456965.5,14,2456965.5,22
GA,Wheeler,32.1839,-82.6805,2.4,5.0,Debris Burning,2452330.5,17,2452330.5,17
TN,SEQUATCHIE,35.349117,-85.400733,0.1,7.0,Arson,2456975.5,15,2456975.5,16
WV,Monongalia,39.6670898,-80.21898753,2.0,5.0,Debris Burning,2449085.5,11,2449085.5,11
FL,Taylor,30.0176,-83.5283,20.0,5.0,Debris Burning,2456312.5,17,2456313.5,17
WI,Douglas,46.632329999999996,-91.60642,3.2,5.0,Debris Burning,2456027.5,13,2456027.5,14
MS,Union,34.55587384,-89.08599302,3.0,5.0,Debris Burning,2451058.5,16,2451058.5,18
GA,Lee                 ,31.653000000000002,-84.096,0.84,5.0,Debris Burning,2450137.5,18,2450137.5,19
OK,Sequoyah,35.54510134,-94.55919658,50.0,13.0,Missing/Undefined,2450096.5,14,2450096.5,16
GA,Paulding            ,33.8301,-84.9604,11.82,5.0,Debris Burning,2448698.5,14,2448698.5,16
TX,Randall,34.90391667,-101.94501667,200.0,9.0,Miscellaneous,2456171.5,14,2456171.5,15
ID,Jerome,42.6122,-114.3903,0.2,9.0,Miscellaneous,2456598.5,16,2456598.5,18
NY,QUEENS,40.77088053,-73.87605451,0.1,9.0,Miscellaneous,2455070.5,23,2455070.5,23
CO,069,40.27666667,-105.32972222,0.1,1.0,Lightning,2456065.5,22,2456065.5,23
MT,Powder River,45.1083,-105.6669,6.0,1.0,Lightning,2453197.5,20,2453198.5,16
CA,71,34.24944444,-117.48777778,0.1,5.0,Debris Burning,2454310.5,14,2454310.5,15
ID,43,44.58083333,-111.35,0.3,9.0,Miscellaneous,2452898.5,18,2452898.5,20
MS,Lee,34.41574525,-88.65895143,10.0,7.0,Arson,2450124.5,12,2450124.5,15
CO,Mesa,39.1911,-108.4892,3.0,2.0,Equipment Use,2455829.5,14,2455830.5,10
NC,Cumberland,35.20541667,-78.67058333,8.0,13.0,Missing/Undefined,2455605.5,14,2455605.5,16
OK,Le Flore,34.94990132,-94.75890353,0.1,13.0,Missing/Undefined,2449037.5,9,2449037.5,9
GA,Screven             ,32.6121,-81.5253,0.25,7.0,Arson,2450240.5,20,2450240.5,22
NM,39,36.9625,-107.32388889,0.3,1.0,Lightning,2452867.5,13,2452868.5,15
AL,Cleburne,33.749035,-85.421605,60.0,7.0,Arson,2454898.5,15,2454898.5,18
OR,039,43.8316667,-122.59888899999999,0.25,1.0,Lightning,2455426.5,12,2455427.5,15
AZ,Maricopa,33.6394,-112.1006,0.1,13.0,Missing/Undefined,2456712.5,20,2456712.5,20
MT,31,45.08444444,-111.23444444,0.1,4.0,Campfire,2451493.5,11,2451494.5,15
WV,Preston,39.70950381,-79.56537369,3.0,3.0,Smoking,2449106.5,15,2449106.5,15
MS,George,30.94285099,-88.62176091,20.0,1.0,Lightning,2450691.5,18,2450691.5,20
AZ,25,34.79722222,-111.86583333,0.1,1.0,Lightning,2454648.5,14,2454648.5,16
MS,Panola,34.46356525,-90.11660365,15.0,7.0,Arson,2449807.5,17,2449807.5,18
OR,001,44.41138889,-118.29722222,0.01,4.0,Campfire,2456172.5,20,2456172.5,20
TX,Ellis,32.25861111,-97.03944444,120.0,2.0,Equipment Use,2455797.5,12,2455798.5,18
AL,Autauga,32.553814,-86.58228199999999,0.5,9.0,Miscellaneous,2453877.5,9,2453877.5,10
NY,MONROE,43.20571385,-77.66995416,0.1,9.0,Miscellaneous,2455719.5,18,2455719.5,19
MS,Jefferson Davis,31.53042698,-89.69485497,1.0,5.0,Debris Burning,2450865.5,14,2450865.5,15
MT,Custer,46.5628,-105.5642,15.0,1.0,Lightning,2449936.5,20,2449937.5,3
NV,Lander,40.0828,-116.9753,16.0,1.0,Lightning,2454670.5,16,2454670.5,22
NC,Randolph,35.76283333,-79.75008333,1.0,5.0,Debris Burning,2456677.5,14,2456677.5,15
NC,Harnett,35.49135,-78.9442,10.0,9.0,Miscellaneous,2456751.5,13,2456751.5,18
CA,73,32.71416667,-116.52166667,0.1,4.0,Campfire,2454310.5,15,2454310.5,16
SC,McCormick County,33.921721999999995,-82.421516,1.5,9.0,Miscellaneous,2455842.5,15,2455842.5,17
MS,Jackson,30.49894851,-88.64641337,5.0,7.0,Arson,2451216.5,13,2451216.5,15
WV,Raleigh,37.73566743,-81.30075484,0.1,5.0,Debris Burning,2449092.5,20,2449092.5,20
MS,Pontotoc,34.16969321,-88.9108803,1.0,7.0,Arson,2448662.5,17,2448662.5,18
GA,Pickens,34.3956,-84.2818,0.15,7.0,Arson,2452026.5,19,2452026.5,19
MT,029,48.45777778,-114.89666667,0.25,1.0,Lightning,2456146.5,16,2456147.5,18
GA,Tattnall,32.0809,-82.1958,0.04,7.0,Arson,2452388.5,22,2452388.5,22
CA,TEHAMA,39.906799,-122.123209,0.1,13.0,Missing/Undefined,2456933.5,11,2456933.5,11
SC,Clarendon County,33.533840000000005,-80.20594799999999,0.1,5.0,Debris Burning,2456254.5,1,2456254.5,3
SC,Spartanburg County,35.092819,-81.83557900000001,0.2,5.0,Debris Burning,2456845.5,8,2456845.5,10
LA,115,31.04277778,-93.07416667,76.5,9.0,Miscellaneous,2457135.5,11,2457135.5,17
FL,Hamilton,30.5549,-82.7844,151.0,5.0,Debris Burning,2456341.5,13,2456341.5,18
NY,CHENANGO,42.72941767,-75.72125772,1.06,5.0,Debris Burning,2454938.5,14,2454938.5,14
GA,Appling             ,31.7896,-82.3573,0.27,5.0,Debris Burning,2450517.5,15,2450517.5,16
CA,Trinity,40.730969,-122.98746100000001,0.1,4.0,Campfire,2452121.5,16,2452121.5,17
SD,103,43.71166667,-102.27305556,0.29,1.0,Lightning,2456534.5,17,2456534.5,18
GA,Atkinson            ,31.3098,-82.8377,0.39,5.0,Debris Burning,2450242.5,2,2450242.5,4
GA,Worth               ,31.76063889,-83.89027778,11.33,5.0,Debris Burning,2457121.5,17,2457121.5,20
CO,57,40.89916667,-106.68166667,14.0,1.0,Lightning,2454279.5,11,2454280.5,21
MT,63,47.15,-114.49583333,0.2,1.0,Lightning,2453967.5,15,2453968.5,18
CA,Shasta,40.646011,-122.71836100000002,0.1,7.0,Arson,2451415.5,12,2451415.5,12
AZ,25,34.95277778,-112.81194444,0.1,1.0,Lightning,2453276.5,14,2453276.5,16
OR,Deschutes,43.9286,-121.0342,0.1,1.0,Lightning,2453873.5,18,2453877.5,12
CO,Moffat,40.6166,-108.5226,0.1,1.0,Lightning,2451380.5,18,2451381.5,16
AL,Shelby,33.160917,-86.614311,15.0,5.0,Debris Burning,2452958.5,13,2452959.5,0
TX,Polk,30.60998333,-94.7265,2.0,1.0,Lightning,2456183.5,17,2456183.5,18
UT,GRAND,38.64649255,-109.4090037,0.1,5.0,Debris Burning,2456162.5,9,2456162.5,10
TX,Newton,31.03848333,-93.53848333,1.0,1.0,Lightning,2455823.5,10,2455823.5,12
OK,Latimer,34.92089836,-95.49810034,0.1,13.0,Missing/Undefined,2449195.5,17,2449195.5,17
GA,Walker              ,34.6873,-85.1344,1.35,5.0,Debris Burning,2450155.5,14,2450155.5,15
AZ,007,34.12361111,-111.33777778,0.1,1.0,Lightning,2456056.5,15,2456056.5,17
KY,Lawrence,38.23148,-82.71794,3.0,4.0,Campfire,2454582.5,19,2454582.5,19
CA,107,36.28916667,-118.20777778,0.1,1.0,Lightning,2456478.5,10,2456480.5,19
NY,NASSAU,40.68468954,-73.65093032,0.5,3.0,Smoking,2452028.5,13,2452028.5,13
OK,Cherokee,36.03659844,-95.09089641,0.2,13.0,Missing/Undefined,2450051.5,8,2450051.5,8
AL,Mobile,30.625808000000003,-88.368442,1.0,7.0,Arson,2453715.5,15,2453715.5,15
CA,093,41.43138889,-122.61333333,1.1,4.0,Campfire,2456206.5,1,2456206.5,16
MN,St. Louis,47.87350861,-92.35870962,0.1,12.0,Structure,2457125.5,13,2457125.5,14
NY,GREENE,42.35231358,-73.92437811,8.5,5.0,Debris Burning,2453476.5,17,2453476.5,17
NY,SARATOGA,43.0983453,-73.92279081,0.97,9.0,Miscellaneous,2454950.5,17,2454950.5,17
NY,MONROE,43.196977399999994,-77.61747162,0.1,7.0,Arson,2453554.5,16,2453555.5,16
GA,Wilkes              ,33.7095,-82.8723,0.01,9.0,Miscellaneous,2449672.5,12,2449672.5,12
CA,91,39.35305556,-120.85027778,0.25,1.0,Lightning,2454380.5,11,2454380.5,16
AZ,Yavapai,34.70090371,-113.19672982,200.0,1.0,Lightning,2449930.5,18,2449933.5,0
AZ,Mohave,35.2181,-114.3917,0.3,2.0,Equipment Use,2457163.5,13,2457163.5,14
TN,Maury,35.5933333,-87.0,25.0,7.0,Arson,2453686.5,12,2453686.5,19
MO,203,37.0225,-91.30055556,2.0,7.0,Arson,2454907.5,16,2454907.5,18
CA,LASSEN,40.957167,-121.05741699999999,1.0,1.0,Lightning,2457209.5,14,2457209.5,19
OK,McCurtain,34.10779926,-94.55480201,5.0,13.0,Missing/Undefined,2449283.5,14,2449283.5,16
GA,Clinch,30.9497,-82.6566,0.1,1.0,Lightning,2452139.5,21,2452139.5,21
CA,Tuolumne,37.9397,-120.2289,0.1,9.0,Miscellaneous,2454247.5,14,2454247.5,15
WV,Harrison,39.34411276,-80.31195084,0.1,4.0,Campfire,2449129.5,13,2449129.5,13
CA,EL DORADO,38.764003,-120.917775,1.0,13.0,Missing/Undefined,2457256.5,14,2457256.5,14
GA,Warren,33.4695,-82.7476,0.86,7.0,Arson,2452065.5,16,2452065.5,16
GA,Laurens             ,32.4754,-82.8843,1.54,5.0,Debris Burning,2450507.5,13,2450507.5,13
ME,Penobscot,45.197055999999996,-68.428722,1.0,5.0,Debris Burning,2457210.5,14,2457210.5,15
GA,Walker              ,34.6188,-85.3206,0.53,5.0,Debris Burning,2449240.5,17,2449240.5,18
AZ,019,32.26527778,-110.63694444,42.0,9.0,Miscellaneous,2456092.5,8,2456093.5,18
GA,Dawson              ,34.5327,-84.2819,0.2,5.0,Debris Burning,2449021.5,14,2449021.5,16
CA,El Dorado,38.6917,-120.806531,0.1,11.0,Powerline,2451050.5,22,2451050.5,22
WA,Ferry C,48.5594,-118.1744,0.75,1.0,Lightning,2454640.5,20,2454654.5,14
CA,RIVERSIDE,34.010183000000005,-117.41886699999999,1.0,13.0,Missing/Undefined,2456581.5,10,2456581.5,10
GA,Coweta              ,33.333,-84.7102,0.02,7.0,Arson,2449279.5,20,2449279.5,21
WI,Juneau,43.67242,-89.84829,0.2,5.0,Debris Burning,2454932.5,13,2454932.5,13
CA,RIVERSIDE,33.53995,-116.118117,1.0,13.0,Missing/Undefined,2456682.5,13,2456682.5,15
GA,Dougherty           ,31.4816,-84.1158,0.01,6.0,Railroad,2450257.5,15,2450257.5,16
CA,111,34.77694444,-118.98861111,0.25,1.0,Lightning,2457276.5,14,2457276.5,19
AL,Lauderdale,34.981843,-87.60959799999999,1.0,7.0,Arson,2453697.5,15,2453697.5,16
SC,Florence County,33.82481,-79.70504,70.0,7.0,Arson,2455972.5,8,2455972.5,10
NC,Guilford,35.98403333,-79.91038333,0.1,9.0,Miscellaneous,2456748.5,21,2456748.5,21
AZ,5,35.20055556,-111.40138889,0.2,2.0,Equipment Use,2451701.5,11,2451701.5,12
OR,Klamath,42.49777778,-122.16138889,0.1,1.0,Lightning,2456862.5,8,2456862.5,18
NY,STEUBEN,42.2464,-77.2117,3.0,9.0,Miscellaneous,2456749.5,12,2456856.5,20
AZ,11,33.70666667,-109.33,0.3,1.0,Lightning,2452127.5,15,2452127.5,19
CA,Siskiyou,41.911189,-122.56190600000001,1.0,7.0,Arson,2454283.5,12,2454283.5,14
NY,WASHINGTON,43.08342569,-73.37546279,2.0,5.0,Debris Burning,2453473.5,12,2453473.5,12
MI,123,43.45666667,-85.61027778,3.5,5.0,Debris Burning,2457131.5,14,2457131.5,17
FL,Collier,26.2102,-81.5148,1.0,4.0,Campfire,2456648.5,14,2456648.5,16
NY,CHENANGO,42.33529407,-75.53986078,3.0,5.0,Debris Burning,2453477.5,11,2453477.5,11
MN,Crow Wing,46.32086165,-93.84944300000001,2.0,5.0,Debris Burning,2456041.5,15,2456041.5,16
NY,SUFFOLK,40.854128,-73.25243102,1.18,9.0,Miscellaneous,2453844.5,15,2453844.5,15
PA,PIKE,41.41278,-75.16528000000001,1.0,4.0,Campfire,2457130.5,23,2457130.5,23
MI,123,43.46611111,-85.7875,0.25,5.0,Debris Burning,2456450.5,13,2456450.5,14
AZ,Mohave,36.665,-113.6272,0.1,1.0,Lightning,2451435.5,13,2451437.5,18
NC,Stanly,35.241,-80.19233333,0.1,2.0,Equipment Use,2456227.5,18,2456227.5,19
GA,Charlton            ,30.881,-81.9791,0.9,7.0,Arson,2449098.5,13,2449098.5,14
WI,Marinette,45.01219027,-87.90503885,0.24,3.0,Smoking,2449452.5,12,2449452.5,13
TN,123,35.33777778,-84.30444444,14.0,7.0,Arson,2454211.5,13,2454211.5,18
GA,Sumter,32.160875,-84.09486389,4.3,5.0,Debris Burning,2456352.5,19,2456352.5,21
GA,Talbot,32.5273,-84.6642,7.62,7.0,Arson,2452229.5,14,2452229.5,14
